date,SPY,QQQ,GLD,TIP,BIL
1987-08-12,15.7354,4.5098,49.8424,17.7108,31.2159
1987-08-13,15.8424,4.4969,49.7449,17.7029,31.2235
1987-08-14,15.8111,4.4968,49.4752,17.6951,31.231
1987-08-17,15.8167,4.5047,48.7539,17.6872,31.2386
1987-08-18,15.5866,4.4409,49.2048,17.6793,31.2461
1987-08-19,15.614,4.4733,49.0804,17.6714,31.2537
1987-08-20,15.8511,4.5503,49.0528,17.6635,31.2613
1987-08-21,15.9012,4.5861,48.9875,17.6557,31.2689
1987-08-24,15.7795,4.5622,49.4169,17.6478,31.2764
1987-08-25,15.9423,4.5891,49.2549,17.6399,31.284
1987-08-26,15.8381,4.5988,49.2111,17.6321,31.2916
1987-08-27,15.687,4.5873,49.334,17.6242,31.2992
1987-08-28,15.4815,4.5483,48.7579,17.6164,31.3067
1987-08-31,15.6121,4.5641,48.7572,17.6085,31.3143
1987-09-01,15.3091,4.5056,48.7941,17.6007,31.3219
1987-09-02,15.2276,4.4803,49.7988,17.5865,31.3296
1987-09-03,15.1579,4.4647,49.8625,17.5724,31.3372
1987-09-04,14.9917,4.4439,49.9747,17.5583,31.3449
1987-09-07,14.9917,4.4439,49.8395,17.5442,31.3526
1987-09-08,14.843,4.3532,49.1344,17.5301,31.3602
1987-09-09,14.86,4.3902,49.2788,17.5161,31.3679
1987-09-10,15.0119,4.4678,49.4824,17.502,31.3756
1987-09-11,15.2414,4.4939,49.444,17.4879,31.3832
1987-09-14,15.2934,4.4677,48.9809,17.4739,31.3909
1987-09-15,15.0406,4.4044,49.3296,17.4599,31.3986
1987-09-16,14.9042,4.3835,49.2858,17.4459,31.4063
1987-09-17,14.9075,4.3999,49.5109,17.4319,31.4139
1987-09-18,14.9041,4.3916,49.6391,17.4179,31.4216
1987-09-21,14.6995,4.2955,49.3588,17.4039,31.4293
1987-09-22,15.1236,4.3862,49.6215,17.3899,31.437
1987-09-23,15.2036,4.4438,49.7121,17.376,31.4447
1987-09-24,15.1339,4.4561,49.8834,17.362,31.4524
1987-09-25,15.1547,4.4664,49.6461,17.3481,31.4601
1987-09-28,15.2985,4.4557,49.5432,17.3341,31.4678
1987-09-29,15.227,4.4453,49.3866,17.3202,31.4754
1987-09-30,15.2336,4.4748,49.3966,17.3063,31.4831
1987-10-01,15.4939,4.5662,48.9013,17.2924,31.4908
1987-10-02,15.5288,4.6193,48.8414,17.3283,31.497
1987-10-05,15.5292,4.6555,49.0718,17.3642,31.5031
1987-10-06,15.1098,4.5305,49.2323,17.4003,31.5092
1987-10-07,15.0776,4.5047,49.2369,17.4364,31.5153
1987-10-08,14.8702,4.4336,49.2469,17.4725,31.5214
1987-10-09,14.7239,4.4083,49.6654,17.5088,31.5275
1987-10-12,14.6443,4.3465,49.6324,17.5451,31.5336
1987-10-13,14.8871,4.3814,49.3575,17.5815,31.5398
1987-10-14,14.4473,4.3,49.5288,17.618,31.5459
1987-10-15,14.1088,4.2035,50.1514,17.6545,31.552
1987-10-16,13.3808,3.9906,50.0055,17.6911,31.5581
1987-10-19,10.6421,3.3888,51.6976,17.7278,31.5642
1987-10-20,11.2096,3.1343,49.9019,17.7646,31.5704
1987-10-21,12.2295,3.4569,50.1913,17.8014,31.5765
1987-10-22,11.75,3.2654,50.6903,17.8384,31.5826
1987-10-23,11.7486,3.166,50.566,17.8754,31.5887
1987-10-26,10.7759,2.796,51.0488,17.9125,31.5949
1987-10-27,11.0371,2.8273,50.9406,17.9496,31.601
1987-10-28,11.0413,2.8566,51.3159,17.9868,31.6071
1987-10-29,11.5851,3.1272,50.7724,18.0242,31.6133
1987-10-30,11.9173,3.2671,50.3794,18.0615,31.6194
1987-11-02,12.1047,3.3134,50.4324,18.099,31.6255
1987-11-03,11.8713,3.2032,49.8889,18.1034,31.6319
1987-11-04,11.7833,3.2208,50.0923,18.1078,31.6383
1987-11-05,12.0445,3.3315,49.1674,18.1122,31.6446
1987-11-06,11.8518,3.2803,49.4299,18.1166,31.651
1987-11-09,11.5091,3.1889,49.8053,18.1209,31.6573
1987-11-10,11.3117,3.1227,49.2404,18.1253,31.6637
1987-11-11,11.4489,3.167,49.6265,18.1297,31.6701
1987-11-12,11.7622,3.262,49.6902,18.1341,31.6765
1987-11-13,11.6258,3.2207,49.958,18.1385,31.6828
1987-11-16,11.6788,3.21,49.651,18.1429,31.6892
1987-11-17,11.5027,3.1254,49.9189,18.1473,31.6956
1987-11-18,11.6214,3.1528,49.8214,18.1517,31.7019
1987-11-19,11.3611,3.0706,49.9765,18.1561,31.7083
1987-11-20,11.4533,3.0657,50.0348,18.1605,31.7147
1987-11-23,11.5001,3.0876,50.4316,18.1649,31.7211
1987-11-24,11.661,3.1489,51.0324,18.1693,31.7275
1987-11-25,11.5526,3.1562,51.1928,18.1737,31.7338
1987-11-26,11.5526,3.1562,51.3156,18.1781,31.7402
1987-11-27,11.3746,3.1205,51.3954,18.1825,31.7466
1987-11-30,10.8994,2.9848,52.9094,18.1869,31.753
1987-12-01,10.9798,2.9856,52.4037,18.1913,31.7594
1987-12-02,11.0484,3.0029,52.7359,18.1836,31.7657
1987-12-03,10.6584,2.8939,52.7566,18.1759,31.7721
1987-12-04,10.5973,2.8391,52.2348,18.1682,31.7784
1987-12-07,10.8263,2.8981,51.6861,18.1606,31.7848
1987-12-08,11.1173,2.9752,52.0237,18.1529,31.7912
1987-12-09,11.3056,3.042,52.0121,18.1452,31.7975
1987-12-10,11.0538,3.0258,52.4195,18.1375,31.8039
1987-12-11,11.1366,3.0433,53.0095,18.1298,31.8103
1987-12-14,11.4617,3.1795,53.6801,18.1222,31.8166
1987-12-15,11.4905,3.1971,52.9005,18.1145,31.823
1987-12-16,11.7403,3.2879,52.2337,18.1068,31.8294
1987-12-17,11.4989,3.2628,51.2877,18.0992,31.8357
1987-12-18,11.7913,3.368,51.6629,18.0915,31.8421
1987-12-21,11.8093,3.3957,51.5547,18.0839,31.8485
1987-12-22,11.8286,3.3856,51.8761,18.0762,31.8549
1987-12-23,11.9805,3.4401,51.7142,18.0686,31.8612
1987-12-24,11.9265,3.4428,51.7134,18.0609,31.8676
1987-12-25,11.9265,3.4428,51.7126,18.0533,31.874
1987-12-28,11.6212,3.3251,51.7118,18.0457,31.8804
1987-12-29,11.5748,3.3591,51.7111,18.038,31.8867
1987-12-30,11.7295,3.4231,52.1613,18.0304,31.8931
1987-12-31,11.6925,3.4005,51.9887,18.0228,31.8995
1988-01-01,11.6925,3.4005,51.9879,18.0151,31.9059
1988-01-04,12.1155,3.5215,51.6005,18.037,31.9129
1988-01-05,12.2456,3.5752,51.0628,18.0589,31.9198
1988-01-06,12.2579,3.6164,51.6956,18.0808,31.9268
1988-01-07,12.361,3.6713,51.9203,18.1027,31.9337
1988-01-08,11.5248,3.4427,51.9625,18.1247,31.9407
1988-01-11,11.7202,3.4575,51.9617,18.1467,31.9477
1988-01-12,11.6222,3.3889,51.585,18.1687,31.9546
1988-01-13,11.642,3.385,51.7453,18.1907,31.9616
1988-01-14,11.6453,3.3956,51.6908,18.2128,31.9686
1988-01-15,11.9386,3.478,51.5719,18.2349,31.9756
1988-01-18,11.9305,3.4606,51.045,18.257,31.9825
1988-01-19,11.8098,3.4385,51.2268,18.2792,31.9895
1988-01-20,11.4927,3.3178,51.285,18.3014,31.9965
1988-01-21,11.5168,3.3283,51.2359,18.3236,32.0035
1988-01-22,11.6762,3.3589,51.1278,18.3458,32.0104
1988-01-25,11.9483,3.4176,51.1324,18.368,32.0174
1988-01-26,11.8276,3.3779,50.4337,18.3903,32.0244
1988-01-27,11.8185,3.3821,49.923,18.4126,32.0314
1988-01-28,12.0035,3.4306,50.0672,18.435,32.0384
1988-01-29,12.1833,3.4627,49.1699,18.4573,32.0454
1988-02-01,12.0905,3.4514,48.6002,18.4797,32.0524
1988-02-02,12.1203,3.4592,48.943,18.4841,32.0593
1988-02-03,11.9617,3.4071,47.815,18.4885,32.0663
1988-02-04,11.9697,3.4245,47.5835,18.4929,32.0733
1988-02-05,11.92,3.4383,47.4164,18.4973,32.0802
1988-02-08,11.8343,3.4352,47.4586,18.5017,32.0872
1988-02-09,11.9606,3.4581,47.0821,18.5061,32.0942
1988-02-10,12.1967,3.5301,47.3498,18.5105,32.1012
1988-02-11,12.1635,3.5456,47.2954,18.5149,32.1081
1988-02-12,12.2491,3.5669,47.6167,18.5193,32.1151
1988-02-15,12.249,3.5669,47.8199,18.5237,32.1221
1988-02-16,12.3564,3.6018,47.7655,18.5281,32.1291
1988-02-17,12.3275,3.6075,47.8292,18.5325,32.1361
1988-02-18,12.2659,3.6063,48.0056,18.5369,32.143
1988-02-19,12.4424,3.6351,47.5379,18.5414,32.15
1988-02-22,12.6373,3.7031,47.8163,18.5458,32.157
1988-02-23,12.6089,3.7267,47.4828,18.5502,32.164
1988-02-24,12.5842,3.7525,46.7683,18.5546,32.171
1988-02-25,12.4488,3.7157,46.3759,18.559,32.178
1988-02-26,12.4909,3.7127,46.1981,18.5634,32.185
1988-02-29,12.7502,3.756,45.7359,18.5678,32.192
1988-03-01,12.7487,3.7559,46.0733,18.5722,32.199
1988-03-02,12.7633,3.8098,46.0296,18.5661,32.2054
1988-03-03,12.7585,3.8399,46.0504,18.5599,32.2119
1988-03-04,12.7325,3.8593,46.3394,18.5538,32.2184
1988-03-07,12.7381,3.8826,46.7787,18.5476,32.2249
1988-03-08,12.8384,3.9078,46.8263,18.5414,32.2314
1988-03-09,12.8236,3.9429,46.8417,18.5353,32.2379
1988-03-10,12.5752,3.8819,47.4741,18.5291,32.2443
1988-03-11,12.6281,3.87,47.409,18.523,32.2508
1988-03-14,12.6972,3.8987,47.4566,18.5168,32.2573
1988-03-15,12.6862,3.8792,47.4505,18.5107,32.2638
1988-03-16,12.8158,3.9249,47.879,18.5045,32.2703
1988-03-17,12.9293,3.9426,47.8031,18.4984,32.2768
1988-03-18,12.925,3.9383,47.5181,18.4923,32.2833
1988-03-21,12.8119,3.8918,48.2041,18.4861,32.2898
1988-03-22,12.8171,3.916,48.0585,18.48,32.2963
1988-03-23,12.8208,3.8992,48.2294,18.4739,32.3028
1988-03-24,12.5553,3.8017,48.7061,18.4677,32.3093
1988-03-25,12.3353,3.7607,48.4747,18.4616,32.3158
1988-03-28,12.3144,3.7598,48.6993,18.4555,32.3223
1988-03-29,12.4114,3.7777,48.8058,18.4493,32.3288
1988-03-30,12.3162,3.7443,48.6817,18.4432,32.3353
1988-03-31,12.3555,3.7689,49.0243,18.4371,32.3418
1988-04-01,12.3554,3.7688,49.0235,18.431,32.3483
1988-04-04,12.2257,3.7285,49.0228,18.4284,32.3558
1988-04-05,12.343,3.7608,48.6626,18.4259,32.3633
1988-04-06,12.6765,3.8414,48.2596,18.4233,32.3708
1988-04-07,12.7082,3.8572,47.9746,18.4207,32.3783
1988-04-08,12.8647,3.892,48.2098,18.4182,32.3858
1988-04-11,12.9006,3.914,48.1447,18.4156,32.3933
1988-04-12,12.9583,3.9174,48.3586,18.4131,32.4008
1988-04-13,12.9682,3.9236,48.2023,18.4105,32.4083
1988-04-14,12.4052,3.7688,48.3088,18.408,32.4158
1988-04-15,12.4061,3.7658,48.9463,18.4054,32.4233
1988-04-18,12.38,3.7748,49.1279,18.4028,32.4308
1988-04-19,12.3189,3.7923,49.0092,18.4003,32.4383
1988-04-20,12.2332,3.7614,49.0621,18.3977,32.4458
1988-04-21,12.2474,3.7425,48.7234,18.3952,32.4533
1988-04-22,12.4252,3.7697,48.1167,18.3926,32.4608
1988-04-25,12.5387,3.7932,48.2876,18.3901,32.4684
1988-04-26,12.613,3.8441,47.9436,18.3875,32.4759
1988-04-27,12.6082,3.8542,48.2968,18.385,32.4834
1988-04-28,12.5518,3.8438,48.4891,18.3824,32.4909
1988-04-29,12.4912,3.8261,48.1559,18.3799,32.4984
1988-05-02,12.5049,3.844,48.1552,18.3773,32.506
1988-05-03,12.5787,3.8929,47.822,18.3684,32.5137
1988-05-04,12.4528,3.8849,47.537,18.3595,32.5214
1988-05-05,12.387,3.8643,47.7079,18.3506,32.5292
1988-05-06,12.3278,3.8534,47.4873,18.3417,32.5369
1988-05-09,12.2942,3.8044,47.6582,18.3328,32.5446
1988-05-10,12.3476,3.7911,47.8987,18.3239,32.5524
1988-05-11,12.1413,3.7145,48.1607,18.315,32.5601
1988-05-12,12.1677,3.7342,48.3638,18.3061,32.5679
1988-05-13,12.3091,3.7807,48.2022,18.2973,32.5756
1988-05-16,12.4079,3.8055,48.6036,18.2884,32.5833
1988-05-17,12.2546,3.7855,48.7583,18.2795,32.5911
1988-05-18,12.0639,3.7032,48.6825,18.2707,32.5988
1988-05-19,12.1245,3.7045,49.1,18.2618,32.6066
1988-05-20,12.1462,3.6944,48.7775,18.2529,32.6143
1988-05-23,12.043,3.6458,49.0288,18.2441,32.6221
1988-05-24,12.173,3.6797,49.028,18.2352,32.6298
1988-05-25,12.1877,3.6753,48.6681,18.2264,32.6376
1988-05-26,12.2297,3.6937,48.5976,18.2176,32.6454
1988-05-27,12.1762,3.6878,48.4629,18.2087,32.6531
1988-05-30,12.1762,3.6877,48.4621,18.1999,32.6609
1988-05-31,12.5981,3.7695,48.8366,18.1911,32.6687
1988-06-01,12.8171,3.8419,48.9699,18.1823,32.6764
1988-06-02,12.7522,3.8369,48.6422,18.1925,32.6843
1988-06-03,12.807,3.8707,49.8208,18.2027,32.6923
1988-06-06,12.8387,3.9085,49.8039,18.213,32.7002
1988-06-07,12.7511,3.9089,49.7871,18.2232,32.7081
1988-06-08,13.0567,3.9796,49.0841,18.2335,32.7161
1988-06-09,12.998,3.9743,48.8261,18.2438,32.724
1988-06-10,13.0495,4.0071,49.0558,18.254,32.732
1988-06-13,13.0589,4.0169,48.1331,18.2643,32.7399
1988-06-14,13.1979,4.0395,47.8644,18.2746,32.7478
1988-06-15,13.2054,4.0466,48.4532,18.2849,32.7558
1988-06-16,12.9807,4.0118,48.6562,18.2952,32.7637
1988-06-17,13.0251,3.9995,48.2642,18.3055,32.7717
1988-06-20,12.9428,3.9832,48.6868,18.3158,32.7796
1988-06-21,13.0742,4.0179,48.4128,18.3261,32.7876
1988-06-22,13.2662,4.0655,48.0744,18.3364,32.7956
1988-06-23,13.226,4.0674,47.9986,18.3467,32.8035
1988-06-24,13.1848,4.0735,47.5102,18.3571,32.8115
1988-06-27,12.9591,4.0248,47.5148,18.3674,32.8194
1988-06-28,13.1175,4.0917,47.573,18.3777,32.8274
1988-06-29,13.0536,4.0828,46.4683,18.3881,32.8354
1988-06-30,13.1751,4.1098,46.7892,18.3984,32.8433
1988-07-01,13.0956,4.1299,46.8206,18.4088,32.8513
1988-07-04,13.0955,4.1299,46.8949,18.3967,32.8602
1988-07-05,13.2937,4.1723,46.8888,18.3847,32.869
1988-07-06,13.1111,4.1402,46.8131,18.3727,32.8779
1988-07-07,13.0997,4.1174,47.2518,18.3606,32.8868
1988-07-08,13.0145,4.0904,47.0903,18.3486,32.8956
1988-07-11,13.0414,4.0804,46.8109,18.3366,32.9045
1988-07-12,12.9117,4.0706,46.4887,18.3246,32.9134
1988-07-13,12.9826,4.0898,46.6166,18.3126,32.9223
1988-07-14,13.0294,4.1019,47.2321,18.3006,32.9312
1988-07-15,13.1155,4.0982,47.0546,18.2886,32.9401
1988-07-18,13.0421,4.1044,46.6841,18.2766,32.9489
1988-07-19,12.9441,4.0388,46.7477,18.2647,32.9578
1988-07-20,13.0179,4.0274,47.6632,18.2527,32.9667
1988-07-21,12.857,3.9654,47.6571,18.2407,32.9756
1988-07-22,12.7047,3.9535,47.3832,18.2288,32.9845
1988-07-25,12.7647,3.9476,46.986,18.2169,32.9934
1988-07-26,12.7916,3.9066,46.203,18.2049,33.0023
1988-07-27,12.6643,3.8558,46.3791,18.193,33.0112
1988-07-28,12.8341,3.8742,46.3677,18.1811,33.0201
1988-07-29,13.1244,3.9381,46.8009,18.1692,33.0291
1988-08-01,13.1372,3.9442,46.5645,18.1573,33.038
1988-08-02,13.1347,3.9245,46.3656,18.1555,33.0465
1988-08-03,13.1806,3.9361,46.5095,18.1538,33.0551
1988-08-04,13.1394,3.9383,46.4017,18.152,33.0636
1988-08-05,13.1043,3.9105,46.3742,18.1503,33.0721
1988-08-08,13.0518,3.9087,46.2824,18.1485,33.0807
1988-08-09,12.8914,3.8534,45.6175,18.1468,33.0892
1988-08-10,12.67,3.7536,45.7667,18.145,33.0978
1988-08-11,12.7125,3.796,45.8464,18.1433,33.1064
1988-08-12,12.7035,3.7766,46.4135,18.1415,33.1149
1988-08-15,12.5223,3.6971,46.0914,18.1398,33.1235
1988-08-16,12.615,3.7527,46.3478,18.138,33.132
1988-08-17,12.6253,3.7583,45.9561,18.1363,33.1406
1988-08-18,12.639,3.7723,46.1214,18.1345,33.1492
1988-08-19,12.6016,3.7563,46.3403,18.1328,33.1577
1988-08-22,12.4469,3.6928,46.1682,18.131,33.1663
1988-08-23,12.4525,3.6865,46.3389,18.1293,33.1749
1988-08-24,12.6483,3.7375,46.381,18.1275,33.1835
1988-08-25,12.5546,3.7065,46.5089,18.1258,33.192
1988-08-26,12.582,3.7163,46.3957,18.124,33.2006
1988-08-29,12.7153,3.755,46.395,18.1223,33.2092
1988-08-30,12.7257,3.7463,45.8159,18.1205,33.2178
1988-08-31,12.6778,3.7165,45.8152,18.1188,33.2264
1988-09-01,12.5255,3.6562,46.0983,18.117,33.235
1988-09-02,12.8253,3.7267,45.9209,18.1246,33.2439
1988-09-05,12.8253,3.7266,45.7756,18.1321,33.2528
1988-09-06,12.881,3.7368,45.8873,18.1396,33.2618
1988-09-07,12.8947,3.7403,45.7581,18.1472,33.2707
1988-09-08,12.8961,3.7591,45.8645,18.1547,33.2796
1988-09-09,12.9476,3.8138,45.987,18.1622,33.2886
1988-09-12,12.93,3.8162,44.9153,18.1698,33.2975
1988-09-13,12.9777,3.8222,45.0271,18.1773,33.3065
1988-09-14,13.0694,3.8463,45.1389,18.1849,33.3154
1988-09-15,13.0126,3.8122,44.8544,18.1924,33.3244
1988-09-16,13.1355,3.8389,44.4575,18.2,33.3333
1988-09-19,13.0471,3.8273,43.7982,18.2075,33.3423
1988-09-20,13.0962,3.8424,43.9046,18.2151,33.3512
1988-09-21,13.1198,3.8641,42.9027,18.2227,33.3602
1988-09-22,13.072,3.8743,42.5915,18.2302,33.3692
1988-09-23,13.0998,3.8568,42.8693,18.2378,33.3781
1988-09-26,13.0672,3.8219,42.3279,18.2454,33.3871
1988-09-27,13.0378,3.8204,42.52,18.2529,33.3961
1988-09-28,13.0779,3.8476,42.3373,18.2605,33.405
1988-09-29,13.2496,3.8861,42.6686,18.2681,33.414
1988-09-30,13.2169,3.8978,42.4752,18.2757,33.423
1988-10-03,13.1979,3.8418,42.3996,18.2833,33.432
1988-10-04,13.1629,3.8309,42.6666,18.2977,33.4415
1988-10-05,13.2229,3.8215,42.3394,18.312,33.4511
1988-10-06,13.2488,3.8296,43.2274,18.3264,33.4607
1988-10-07,13.5264,3.8245,43.2428,18.3409,33.4702
1988-10-10,13.5344,3.8013,43.5473,18.3553,33.4798
1988-10-11,13.5197,3.8163,43.6001,18.3697,33.4894
1988-10-12,13.3276,3.7655,43.5085,18.3841,33.4989
1988-10-13,13.3881,3.7991,43.5399,18.3986,33.5085
1988-10-14,13.4032,3.8107,43.6356,18.4131,33.5181
1988-10-17,13.4481,3.8196,44.213,18.4275,33.5277
1988-10-18,13.5932,3.8458,44.0464,18.442,33.5373
1988-10-19,13.4759,3.8458,44.0243,18.4565,33.5469
1988-10-20,13.7633,3.9191,44.1254,18.471,33.5565
1988-10-21,13.8016,3.9055,43.916,18.4856,33.5661
1988-10-24,13.7363,3.8765,43.4068,18.5001,33.5757
1988-10-25,13.7424,3.8546,43.6363,18.5147,33.5853
1988-10-26,13.6969,3.8317,43.6089,18.5292,33.5949
1988-10-27,13.4973,3.7867,43.6189,18.5438,33.6045
1988-10-28,13.5587,3.7998,44.0464,18.5584,33.6141
1988-10-31,13.5838,3.7975,44.1421,18.573,33.6237
1988-11-01,13.5951,3.7935,43.9808,18.5876,33.6333
1988-11-02,13.595,3.7808,44.3922,18.585,33.6431
1988-11-03,13.6044,3.7859,45.3174,18.5824,33.6529
1988-11-04,13.4743,3.7709,45.0598,18.5799,33.6627
1988-11-07,13.365,3.7226,45.0163,18.5773,33.6724
1988-11-08,13.4274,3.775,44.7748,18.5747,33.6822
1988-11-09,13.3413,3.7694,45.0364,18.5722,33.692
1988-11-10,13.3621,3.7646,44.8537,18.5696,33.7018
1988-11-11,13.0802,3.6769,44.9815,18.5671,33.7116
1988-11-14,13.0764,3.6707,44.8738,18.5645,33.7214
1988-11-15,13.1075,3.6522,45.3761,18.5619,33.7312
1988-11-16,12.8895,3.5961,45.3593,18.5594,33.741
1988-11-17,12.9282,3.6108,45.1607,18.5568,33.7508
1988-11-18,13.0228,3.6178,44.7052,18.5543,33.7606
1988-11-21,13.0118,3.5589,44.5119,18.5517,33.7704
1988-11-22,13.06,3.5705,44.7734,18.5491,33.7802
1988-11-23,13.1489,3.6321,44.8636,18.5466,33.79
1988-11-24,13.1488,3.6321,44.9379,18.544,33.7998
1988-11-25,13.067,3.6001,45.3812,18.5415,33.8096
1988-11-28,13.1393,3.6061,45.3966,18.5389,33.8195
1988-11-29,13.2527,3.6316,45.2729,18.5364,33.8293
1988-11-30,13.3893,3.6753,45.2187,18.5338,33.8391
1988-12-01,13.3311,3.7219,45.448,18.5312,33.8489
1988-12-02,13.3008,3.7281,45.3938,18.5461,33.8591
1988-12-05,13.4563,3.755,45.9014,18.5609,33.8693
1988-12-06,13.5881,3.7801,45.7669,18.5757,33.8795
1988-12-07,13.615,3.7546,45.2152,18.5906,33.8897
1988-12-08,13.5389,3.7338,45.2787,18.6055,33.8998
1988-12-09,13.5662,3.7318,44.9089,18.6203,33.91
1988-12-12,13.5426,3.7169,44.935,18.6352,33.9202
1988-12-13,13.5335,3.6983,44.9878,18.6501,33.9304
1988-12-14,13.4853,3.7117,44.9336,18.6651,33.9406
1988-12-15,13.4351,3.7279,44.7671,18.68,33.9508
1988-12-16,13.5343,3.7799,44.0496,18.6949,33.961
1988-12-19,13.6629,3.8098,44.1827,18.7099,33.9713
1988-12-20,13.5929,3.8029,44.1713,18.7249,33.9815
1988-12-21,13.5885,3.7938,44.3525,18.7398,33.9917
1988-12-22,13.5639,3.796,44.6353,18.7548,34.0019
1988-12-23,13.6244,3.8144,44.6346,18.7698,34.0121
1988-12-26,13.6243,3.8144,44.6339,18.7848,34.0223
1988-12-27,13.5737,3.8059,44.6333,18.7999,34.0326
1988-12-28,13.5864,3.8039,44.1619,18.8149,34.0428
1988-12-29,13.7017,3.8375,43.8831,18.8299,34.053
1988-12-30,13.6218,3.8534,43.8824,18.845,34.0633
1989-01-02,13.6217,3.8533,43.8818,18.8601,34.0735
1989-01-03,13.5049,3.7928,44.0255,18.864,34.0841
1989-01-04,13.71,3.8565,43.7842,18.868,34.0948
1989-01-05,13.7393,3.8549,43.5589,18.872,34.1054
1989-01-06,13.7714,3.8556,43.462,18.8759,34.116
1989-01-09,13.7884,3.8584,43.0442,18.8799,34.1266
1989-01-10,13.759,3.8457,43.2628,18.8839,34.1373
1989-01-11,13.8393,3.8571,43.1872,18.8879,34.1479
1989-01-12,13.896,3.8876,43.224,18.8918,34.1585
1989-01-13,13.9333,3.8898,43.3731,18.8958,34.1692
1989-01-16,13.9465,3.8919,42.9393,18.8998,34.1798
1989-01-17,13.9176,3.8461,43.0188,18.9037,34.1905
1989-01-18,14.0636,3.8798,43.0449,18.9077,34.2011
1989-01-19,14.082,3.9216,43.1619,18.9117,34.2118
1989-01-20,14.0692,3.9161,43.3644,18.9157,34.2224
1989-01-23,13.967,3.8702,43.5723,18.9197,34.2331
1989-01-24,14.1655,3.9129,43.6625,18.9236,34.2438
1989-01-25,14.1991,3.943,43.2234,18.9276,34.2544
1989-01-26,14.3252,3.9958,43.442,18.9316,34.2651
1989-01-27,14.4301,3.986,42.7462,18.9356,34.2758
1989-01-30,14.4901,4.0129,42.1307,18.9396,34.2865
1989-01-31,14.6177,4.0495,42.1301,18.9435,34.2972
1989-02-01,14.6006,4.0907,42.0011,18.9475,34.3078
1989-02-02,14.5963,4.1231,41.8187,18.9378,34.3201
1989-02-03,14.6034,4.1255,41.7004,18.9281,34.3323
1989-02-06,14.5679,4.1144,41.4753,18.9183,34.3445
1989-02-07,14.746,4.1706,41.8061,18.9086,34.3568
1989-02-08,14.6982,4.127,41.7573,18.8989,34.369
1989-02-09,14.5743,4.0975,42.1042,18.8892,34.3813
1989-02-10,14.38,4.0326,41.6545,18.8795,34.3935
1989-02-13,14.4125,4.0261,41.1086,18.8698,34.4058
1989-02-14,14.3803,4.0309,41.0652,18.8601,34.4181
1989-02-15,14.5013,4.0697,40.7331,18.8504,34.4303
1989-02-16,14.5296,4.0785,41.08,18.8407,34.4426
1989-02-17,14.6303,4.0934,40.6677,18.831,34.4549
1989-02-20,14.6302,4.0933,40.8809,18.8214,34.4672
1989-02-21,14.5923,4.0859,40.9979,18.8117,34.4795
1989-02-22,14.3432,4.0336,41.3447,18.802,34.4917
1989-02-23,14.4031,4.0489,41.745,18.7924,34.504
1989-02-24,14.1606,4.0081,41.5199,18.7827,34.5163
1989-02-27,14.1993,3.9912,41.7544,18.7731,34.5286
1989-02-28,14.2527,3.9907,41.3689,18.7634,34.541
1989-03-01,14.1704,3.9865,41.053,18.7538,34.5533
1989-03-02,14.3121,4.0269,41.0363,18.7597,34.5642
1989-03-03,14.373,4.0345,41.3029,18.7656,34.5751
1989-03-06,14.5559,4.0712,41.3931,18.7715,34.586
1989-03-07,14.511,4.0537,41.7666,18.7774,34.597
1989-03-08,14.5213,4.044,42.1775,18.7833,34.6079
1989-03-09,14.5203,4.0243,41.8455,18.7893,34.6189
1989-03-10,14.4692,4.0166,42.0586,18.7952,34.6298
1989-03-13,14.5911,4.0358,41.9511,18.8011,34.6408
1989-03-14,14.583,4.0243,42.2177,18.807,34.6517
1989-03-15,14.6595,4.0245,41.9926,18.8129,34.6627
1989-03-16,14.7966,4.0629,41.6179,18.8189,34.6736
1989-03-17,14.4637,3.9516,42.1409,18.8248,34.6846
1989-03-20,14.3271,3.9052,42.2685,18.8307,34.6955
1989-03-21,14.397,3.9522,41.974,18.8367,34.7065
1989-03-22,14.3553,3.9207,42.0375,18.8426,34.7175
1989-03-23,14.2806,3.9304,42.2025,18.8485,34.7285
1989-03-24,14.2806,3.9304,42.2018,18.8545,34.7394
1989-03-27,14.3684,3.9327,42.2012,18.8604,34.7504
1989-03-28,14.4194,3.9515,41.757,18.8663,34.7614
1989-03-29,14.4572,3.9803,40.9229,18.8723,34.7724
1989-03-30,14.4675,4.0025,41.0024,18.8782,34.7834
1989-03-31,14.5838,4.0351,40.9483,18.8842,34.7944
1989-04-03,14.6626,4.0342,41.1881,18.8901,34.8054
1989-04-04,14.6158,4.0278,41.3157,18.9078,34.8174
1989-04-05,14.6621,4.0398,40.9251,18.9254,34.8293
1989-04-06,14.6152,4.0422,41.0687,18.9431,34.8413
1989-04-07,14.7073,4.0899,40.8437,18.9607,34.8533
1989-04-10,14.7068,4.1088,40.7629,18.9784,34.8653
1989-04-11,14.7753,4.1443,41.1363,18.9961,34.8773
1989-04-12,14.7998,4.1794,41.3761,19.0139,34.8893
1989-04-13,14.6731,4.1642,41.696,19.0316,34.9013
1989-04-14,14.9188,4.225,41.2626,19.0494,34.9133
1989-04-17,14.9377,4.2241,41.1498,19.0672,34.9253
1989-04-18,15.1517,4.2727,41.021,19.085,34.9373
1989-04-19,15.2079,4.2995,41.015,19.1028,34.9494
1989-04-20,15.1601,4.2904,41.0251,19.1206,34.9614
